0.025	-0.953269
0.075	-0.851597
0.125	-0.751808
0.175	-0.650357
0.225	-0.552039
0.275	-0.449347
0.325	-0.34805
0.375	-0.250064
0.425	-0.147376
0.475	-0.0488183
0.525	0.0559004
0.575	0.150598
0.625	0.247443
0.675	0.3499
0.725	0.45353
0.775	0.552215
0.825	0.653334
0.875	0.750082
0.925	0.845307
0.975	0.91824
