100 2.5747
200 2.6214
300 2.6303
400 2.6111
500 2.5791
600 2.5874
700 2.5939
800 2.5719
900 2.5880
1000 2.6615
1100 2.6526
1200 2.6623
1300 2.6312
1400 2.6368
1500 2.6165
1600 2.6247
1700 2.7333
1800 2.6637
1900 2.6347
2000 2.6010
2100 2.6985
2200 2.6615
2300 2.6673
2400 2.6297
2500 2.6280
2600 2.7060
2700 2.7158
2800 2.6723
2900 2.6601
3000 2.6643
3100 2.7519
3200 2.6965
3300 2.6568
3400 2.7075
3500 2.7435
3600 2.5772
3700 2.7232
3800 2.7061
3900 2.7445
4000 2.6737
4100 2.6269
4200 2.7164
4300 2.7053
4400 2.7340
4500 2.6501
4600 2.6671
4700 2.7549
4800 2.6863
4900 2.6724
5000 2.7470
5100 2.7354
5200 2.8080
5300 2.7987
5400 2.8528
5500 2.8840
5600 2.8419
5700 2.7780
5800 2.8243
5900 2.8509
6000 2.7934
6100 2.8257
6200 2.8384
6300 2.7545
6400 2.7710
6500 2.7754
6600 2.8122
6700 2.7393
6800 2.8325
6900 2.8301
7000 2.7414
7100 2.8441
7200 2.7793
7300 2.7974
7400 2.7975
7500 2.7644
7600 2.7755
7700 2.8637
7800 2.7817
7900 2.7275
8000 2.7816
8100 2.8314
8200 2.8360
8300 2.7861
8400 2.8517
8500 2.8995
8600 2.8535
8700 2.8460
8800 2.8650
8900 2.8458
9000 2.8504
9100 2.8955
9200 2.8039
9300 2.8124
9400 2.8810
9500 2.8093
9600 2.8712
9700 2.7997
9800 2.8118
9900 2.8420
10000 2.8602
10100 2.7489
10200 2.8374
10300 2.9181
10400 2.8498
10500 2.8675
10600 2.8489
10700 2.7957
10800 2.8305
10900 2.8310
11000 2.8664
11100 2.8238
11200 2.8885
11300 2.8471
11400 2.9075
11500 2.8901
11600 2.8418
11700 2.8703
11800 2.8374
11900 2.8480
12000 2.8788
12100 2.8174
12200 2.8740
12300 2.8929
12400 2.8593
12500 2.8252
12600 2.8493
12700 2.8511
12800 2.8454
12900 2.8113
13000 2.8231
13100 2.9189
13200 2.9138
13300 2.8364
13400 2.8961
13500 2.8672
13600 2.9259
13700 2.8804
13800 2.8994
13900 2.8880
14000 2.8797
14100 2.9197
14200 2.9462
14300 2.9157
14400 2.8970
14500 2.9671
14600 2.8833
14700 2.9662
14800 2.9931
14900 3.0729
15000 2.9425
15100 2.8741
15200 2.9225
15300 2.9627
15400 2.9429
15500 2.9824
15600 2.9700
15700 2.9723
15800 2.9914
15900 2.8926
16000 2.9015
16100 3.0091
16200 2.9603
16300 2.9780
16400 2.9213
16500 2.9648
16600 2.9505
16700 2.9551
16800 2.9689
16900 2.9821
17000 2.9802
17100 2.9621
17200 2.9290
17300 2.9034
17400 2.9344
17500 3.0318
17600 2.9966
17700 2.8923
17800 2.9888
17900 2.9655
18000 2.8957
18100 2.9266
18200 2.8327
18300 2.9923
18400 2.9808
18500 2.9223
18600 2.9653
18700 2.9964
18800 2.8933
18900 2.8264
19000 2.7782
19100 2.9398
19200 2.8926
19300 2.8887
19400 2.8711
19500 2.8759
19600 2.8827
19700 2.8398
19800 2.8297
19900 2.8524
20000 2.8745
20100 2.9590
20200 2.8721
20300 2.8887
20400 2.9151
20500 2.7786
20600 2.8322
20700 2.9145
20800 2.8330
20900 2.8552
21000 2.8114
21100 2.7739
21200 2.8830
21300 2.9477
21400 2.9005
21500 2.9474
21600 2.8589
21700 2.9717
21800 2.9753
21900 2.8960
22000 2.9754
22100 3.0106
22200 2.9584
22300 2.9340
22400 2.8577
22500 2.8420
22600 2.9230
22700 2.8853
22800 2.8844
22900 2.9729
23000 2.9382
23100 2.9012
23200 2.9361
23300 2.9509
23400 2.9901
23500 2.9238
23600 2.9184
23700 2.8892
23800 2.8987
23900 2.8980
24000 2.9182
24100 2.9455
24200 2.9771
24300 2.8141
24400 2.9384
24500 2.9940
24600 2.9915
24700 2.9683
24800 2.9672
24900 2.9859
25000 2.9904
25100 2.9019
25200 2.9533
25300 2.9277
25400 2.9399
25500 3.0150
25600 3.0303
25700 2.9825
25800 2.9676
25900 2.9075
26000 2.9412
26100 2.9562
26200 2.9331
26300 2.9689
26400 2.8415
26500 2.8928
26600 2.8861
26700 2.7757
26800 2.9201
26900 2.9267
27000 2.8217
27100 2.9054
27200 2.8397
27300 2.8446
