100 298.9617
200 300.0690
300 315.5189
400 311.0323
500 302.5783
600 314.8982
700 305.0292
800 296.2796
900 300.5789
1000 299.7283
1100 307.7524
1200 303.8425
1300 296.4551
1400 304.2191
1500 298.4726
1600 306.2688
1700 302.3246
1800 305.1096
1900 304.2277
2000 311.3580
2100 313.3975
2200 305.2418
2300 316.4765
2400 311.5550
2500 307.8180
2600 301.4060
2700 308.9853
2800 309.4217
2900 303.6444
3000 304.1857
3100 298.9850
3200 302.3060
3300 309.1946
3400 300.8966
3500 297.5210
3600 300.9502
3700 313.6461
3800 301.9476
3900 302.9630
4000 299.8668
4100 295.8850
4200 297.7727
4300 295.9266
4400 296.4675
4500 303.7678
4600 300.3942
4700 304.1817
4800 298.1664
4900 295.9904
5000 296.9774
5100 303.6552
5200 303.0868
5300 302.4027
5400 299.0559
5500 305.0325
5600 311.5335
5700 302.3580
5800 298.7407
5900 304.5563
6000 310.4463
6100 304.5759
6200 298.6386
6300 313.9627
6400 308.6806
6500 295.7087
6600 318.0311
6700 304.7291
6800 321.2558
6900 324.7495
7000 315.1628
7100 312.7481
7200 299.9350
7300 307.0336
7400 303.8634
7500 309.1813
7600 312.3268
7700 291.2523
7800 303.2376
7900 310.1345
8000 302.8191
8100 314.6743
8200 302.9851
8300 312.2723
8400 309.2631
8500 310.5857
8600 310.9964
8700 310.7441
8800 302.2455
8900 310.2456
9000 303.3015
9100 301.5099
9200 313.0650
9300 308.5944
9400 311.6771
9500 304.0750
9600 306.2222
9700 308.7430
9800 305.3295
9900 300.2957
10000 310.0559
10100 306.6055
10200 305.0235
10300 301.2888
10400 308.3755
10500 300.2135
10600 298.4420
10700 308.4957
10800 310.6955
10900 301.3006
11000 302.8817
11100 308.9572
11200 308.4929
11300 305.3104
11400 305.9693
11500 301.2009
11600 299.9610
11700 300.8325
11800 304.4921
11900 294.6680
12000 300.4707
12100 304.8344
12200 302.2717
12300 302.2747
12400 296.3870
12500 295.9493
12600 290.5234
12700 301.9930
12800 307.5391
12900 305.5297
13000 303.5081
13100 300.0801
13200 299.8384
13300 294.4966
13400 308.8597
13500 296.8823
13600 299.5867
13700 304.9305
13800 299.1594
13900 299.4385
14000 293.8071
14100 295.7217
14200 299.4334
14300 297.6776
14400 297.9073
14500 294.0580
14600 299.4234
14700 299.2074
14800 294.5105
14900 287.5221
15000 293.0876
15100 285.8174
15200 300.7846
15300 298.6673
15400 296.4086
15500 299.3441
15600 288.2689
15700 298.8523
15800 301.3885
15900 291.8142
16000 298.8599
16100 297.1160
16200 294.4221
16300 296.3732
16400 286.0395
16500 303.2247
16600 297.5816
16700 293.1907
16800 294.4957
16900 302.2872
17000 299.0149
17100 308.9654
17200 301.5370
17300 305.5587
17400 306.8548
17500 296.1227
17600 295.9734
17700 298.3154
17800 295.1835
17900 296.2195
18000 301.7257
18100 294.1318
18200 302.1006
18300 308.9840
18400 301.2747
18500 290.7374
18600 302.7235
18700 309.9496
18800 307.8053
18900 304.3149
19000 308.5435
19100 308.2350
19200 298.2528
19300 298.9455
19400 300.1213
19500 299.4314
19600 298.3703
19700 295.2544
19800 300.0135
19900 296.5244
20000 300.4426
20100 297.7025
20200 297.4288
20300 300.5881
20400 307.1152
20500 303.8291
20600 301.2958
20700 298.7324
20800 302.4203
20900 292.6130
21000 300.5535
21100 295.0776
21200 298.4071
21300 308.2762
21400 293.4588
21500 302.6943
21600 295.7650
21700 300.0847
21800 299.3692
21900 289.8965
22000 291.5457
22100 302.8956
22200 290.0900
22300 294.2838
22400 293.4760
22500 293.9571
22600 298.6926
22700 295.9954
22800 300.6809
22900 304.9459
23000 302.6573
23100 301.5274
23200 290.5508
23300 287.8233
23400 297.5459
23500 298.0150
23600 307.4725
23700 297.3473
23800 292.0267
23900 299.3974
24000 301.4804
24100 303.1856
24200 298.6826
24300 293.1189
24400 296.5457
24500 303.0916
24600 293.7027
24700 290.1825
24800 300.9094
24900 297.8081
25000 295.1588
25100 306.0703
25200 299.4854
25300 299.9325
25400 296.6811
25500 295.1333
25600 296.5750
25700 299.7625
25800 298.8956
25900 302.6824
26000 312.0045
26100 302.7526
26200 293.4684
26300 293.5878
26400 302.1606
26500 310.0081
26600 300.3918
26700 303.0706
26800 299.0692
26900 293.2998
27000 298.5614
27100 298.6933
27200 306.5644
27300 309.1402
27400 295.2272
27500 294.8256
27600 304.8789
27700 308.2447
27800 302.2431
27900 300.8986
28000 298.2050
28100 297.3075
28200 303.4154
28300 307.9019
28400 301.0252
28500 300.1179
28600 309.3306
28700 305.3611
28800 293.8082
28900 303.4212
29000 304.6772
29100 305.3416
29200 307.7239
29300 307.5063
29400 298.8090
29500 288.0143
29600 294.6917
29700 303.6065
29800 309.7891
29900 303.6579
30000 296.4090
30100 294.7782
30200 302.2317
30300 305.8546
30400 300.4459
30500 305.3668
30600 303.9698
30700 303.1365
30800 297.0151
30900 301.4276
31000 303.0283
31100 303.0937
31200 302.8595
31300 311.5289
31400 297.3114
31500 301.0571
31600 306.3121
31700 307.6228
31800 302.5822
31900 304.1360
32000 305.3173
32100 285.2032
32200 299.9652
32300 297.7867
32400 292.9111
32500 291.0317
32600 291.9636
32700 291.4620
32800 294.7764
32900 288.2318
33000 298.0669
33100 296.2156
33200 296.4781
33300 303.3437
33400 294.9113
33500 298.6738
33600 302.6698
33700 295.5090
33800 290.8770
33900 299.2569
34000 294.3757
34100 292.8707
34200 295.9404
34300 293.9814
34400 294.1831
34500 291.8844
34600 287.0602
34700 280.8050
34800 293.1464
34900 304.1935
35000 296.2431
35100 291.0923
35200 294.6843
35300 298.1191
35400 303.6152
35500 294.6115
35600 293.9063
35700 297.8615
35800 297.7946
35900 296.7716
36000 299.1711
36100 296.8129
36200 296.2811
36300 301.2642
36400 290.9753
36500 302.7170
36600 305.6877
36700 302.2289
36800 311.9926
36900 304.0752
37000 303.8406
37100 305.9091
37200 307.3442
37300 306.3447
37400 300.5430
37500 306.3937
37600 309.9886
37700 304.4747
37800 306.9228
37900 305.5734
38000 297.9419
38100 298.7314
38200 306.2132
38300 297.3053
38400 300.9778
38500 308.2894
38600 305.1504
38700 303.6897
38800 305.2790
38900 300.0983
39000 305.5061
39100 311.1179
39200 296.5664
39300 301.0197
39400 306.9211
39500 316.3236
39600 312.5301
39700 312.6311
39800 306.7618
39900 304.5433
40000 299.2992
40100 300.8270
40200 295.5570
40300 307.5050
40400 302.7640
40500 295.8138
40600 306.1487
40700 303.9577
40800 297.1449
40900 292.1675
41000 307.4202
41100 311.2942
41200 305.5482
41300 309.4687
41400 302.5890
41500 301.7497
41600 289.0452
41700 294.0367
41800 301.8754
41900 290.4677
42000 298.2193
42100 301.3168
42200 297.0342
42300 301.5364
42400 295.3679
42500 294.9625
42600 299.9850
42700 295.4857
42800 283.8833
42900 293.5801
43000 296.5092
43100 297.2701
43200 298.9447
43300 301.5592
43400 301.3658
43500 294.6945
43600 299.2891
43700 310.1567
43800 305.0029
43900 297.8716
44000 301.2778
44100 296.9856
44200 299.7813
44300 299.0672
44400 305.9068
44500 310.3597
44600 304.5142
44700 309.6417
44800 303.6424
44900 296.6057
45000 294.3484
45100 292.1511
45200 294.3993
45300 287.9996
45400 286.2314
45500 298.3423
45600 303.9436
45700 305.1961
45800 301.6911
45900 300.3990
46000 296.7456
46100 294.4201
46200 287.9293
46300 299.2295
46400 304.2751
46500 304.6406
46600 305.6941
46700 297.0484
46800 291.0597
46900 292.7318
47000 298.5372
47100 297.6283
47200 297.3857
47300 299.2767
47400 291.3675
47500 299.7616
47600 300.3859
47700 296.6536
47800 307.4365
47900 298.1156
48000 297.2785
48100 309.4415
48200 303.5403
48300 306.6057
48400 296.2448
48500 294.6070
48600 306.3414
48700 297.1013
48800 314.0412
48900 303.5410
49000 299.3792
49100 301.9820
49200 304.1574
49300 311.1256
49400 304.3112
49500 294.8137
49600 297.2557
49700 297.5276
49800 294.7867
49900 293.0346
50000 287.8948
50100 300.3518
50200 303.4040
50300 298.9820
50400 303.3247
50500 299.7695
50600 303.8736
50700 294.9135
50800 293.9455
50900 293.8060
51000 301.7112
51100 304.7770
51200 289.9206
51300 299.9047
51400 297.8772
51500 291.5941
51600 297.5650
51700 303.1165
51800 309.0557
51900 298.4594
52000 298.5455
52100 306.0622
52200 292.8604
52300 296.2968
52400 305.8066
52500 287.5321
52600 300.4927
52700 311.8411
52800 300.3169
52900 299.7825
53000 295.6124
53100 307.3402
53200 303.9933
53300 296.1837
53400 300.7212
53500 298.5088
53600 303.2479
53700 296.6907
53800 300.3320
53900 295.6791
54000 298.2483
54100 307.5116
54200 301.9677
54300 307.5745
54400 302.8632
54500 295.2727
54600 302.3755
54700 306.7778
54800 304.2482
54900 308.0786
55000 300.7165
55100 302.5543
55200 301.4095
55300 302.1856
55400 302.9112
